"DIA_SEMANA","HORA","TEMPERATURA","LUZ","UMIDADE","QUANT_PESSOAS","classes"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Terca","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Terca","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Terca","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quarta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Quente","Escuro","Umido","Normal","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Umido","Normal","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Umido","Normal","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Umido","Normal","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Umido","Normal","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Umido","Vazio","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Umido","Normal","Desagradavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quarta","Comercial","Quente","Escuro","Umido","Normal","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Umido","Normal","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Umido","Vazio","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Umido","Vazio","Desagradavel"
"Quarta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Normal","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Normal","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quarta","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Quente","Escuro","Umido","Vazio","Desagradavel"
"Quinta","Comercial","Quente","Escuro","Umido","Vazio","Desagradavel"
"Quinta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Comercial","Quente","Escuro","Umido","Vazio","Desagradavel"
"Quinta","Comercial","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Umido","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Quinta","Comercial","Normal","Escuro","Normal","Normal","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Normal","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Normal","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Umido","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Umido","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Umido","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Umido","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Umido","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Cheio","Razoavel"
"Quinta","Noite","Normal","Escuro","Normal","Normal","Agradavel"
"Quinta","Noite","Normal","Escuro","Normal","Normal","Agradavel"
"Quinta","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Quinta","Noite","Normal","Escuro","Umido","Normal","Razoavel"
"Sexta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Sexta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Manha","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Vazio","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Normal","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Normal","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Normal","Razoavel"
"Sexta","Comercial","Quente","Escuro","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Escuro","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Escuro","Umido","Normal","Agradavel"
"Sexta","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Normal","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sexta","Comercial","Normal","Normal","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Normal","Umido","Vazio","Agradavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Razoavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sexta","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sexta","Comercial","Normal","Normal","Normal","Normal","Agradavel"
"Sexta","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Sexta","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Sexta","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Sexta","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Sexta","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Sexta","Noite","Normal","Normal","Umido","Normal","Agradavel"
"Sexta","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Sexta","Noite","Normal","Normal","Normal","Normal","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Normal","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Normal","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Normal","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Normal","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Normal","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sexta","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Comercial","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Comercial","Normal","Escuro","Umido","Normal","Agradavel"
"Sabado","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sabado","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sabado","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sabado","Comercial","Normal","Normal","Umido","Normal","Agradavel"
"Sabado","Comercial","Quente","Claro","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Claro","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Claro","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Claro","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Claro","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Claro","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Vazio","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Vazio","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Quente","Normal","Umido","Normal","Razoavel"
"Sabado","Comercial","Normal","Escuro","Umido","Normal","Agradavel"
"Sabado","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Noite","Quente","Escuro","Umido","Vazio","Razoavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
"Sabado","Noite","Normal","Escuro","Umido","Vazio","Agradavel"
